"trial"	"deck"	"gain"	"loss"	"subjID"
51	3	65	-25	164
52	3	55	0	164
53	3	80	-50	164
54	3	40	-25	164
55	2	90	0	164
56	3	60	-50	164
57	3	55	0	164
58	4	65	0	164
59	3	65	-25	164
60	4	70	0	164
61	4	50	0	164
62	2	120	0	164
63	3	40	-75	164
64	3	80	-50	164
65	3	65	-25	164
66	4	70	-275	164
67	2	110	-1250	164
68	2	80	0	164
69	2	110	0	164
70	2	100	0	164
71	2	90	0	164
72	2	130	-1500	164
73	3	75	0	164
74	3	55	-25	164
75	3	60	-25	164
76	1	120	0	164
77	1	110	-250	164
78	1	90	-350	164
79	4	60	0	164
80	3	70	-25	164
81	3	65	0	164
82	3	55	-75	164
83	4	55	0	164
84	4	65	0	164
85	3	75	-25	164
86	3	45	-50	164
87	4	80	0	164
88	4	40	0	164
89	3	85	-75	164
90	3	70	-25	164
91	3	80	0	164
92	4	80	0	164
93	4	40	0	164
94	3	60	-25	164
95	3	65	-25	164
96	3	75	-25	164
97	3	70	-25	164
98	3	60	-75	164
99	4	65	0	164
100	4	55	-300	164
1	1	100	0	167
2	2	100	0	167
3	3	50	0	167
4	4	50	0	167
5	1	120	0	167
6	2	80	0	167
7	1	80	-150	167
8	2	110	0	167
9	2	120	0	167
10	2	90	0	167
11	2	100	0	167
12	2	90	0	167
13	2	120	0	167
14	2	110	-1250	167
15	2	80	0	167
16	2	110	0	167
17	2	100	0	167
18	2	90	0	167
19	2	130	-1500	167
20	4	40	0	167
21	4	45	0	167
22	2	120	0	167
23	2	130	0	167
24	2	110	0	167
25	1	90	0	167
26	1	110	-300	167
27	1	100	0	167
28	1	80	-200	167
29	1	120	0	167
30	1	110	-250	167
31	1	90	-350	167
32	1	110	0	167
33	1	130	-350	167
34	4	45	0	167
35	4	55	0	167
36	1	90	0	167
37	2	90	0	167
38	4	60	0	167
39	4	40	0	167
40	4	55	0	167
41	4	50	0	167
42	4	60	-250	167
43	4	55	0	167
44	4	40	0	167
45	3	60	0	167
46	3	40	-50	167
47	3	55	0	167
48	3	55	-50	167
49	3	45	0	167
50	3	50	-50	167
51	3	45	0	167
52	3	60	-50	167
53	3	40	-50	167
54	3	55	0	167
55	3	55	-25	167
56	3	65	-75	167
57	3	45	0	167
58	3	70	-25	167
59	3	40	0	167
60	3	50	-25	167
61	3	60	-75	167
62	3	70	0	167
63	4	60	0	167
64	3	40	-50	167
65	3	60	0	167
66	3	65	-25	167
67	3	55	0	167
68	3	80	-50	167
69	3	40	-25	167
70	3	60	-50	167
71	3	55	0	167
72	3	65	-25	167
73	3	40	-75	167
74	3	80	-50	167
75	3	65	-25	167
76	3	75	0	167
77	3	55	-25	167
78	3	60	-25	167
79	3	70	-25	167
80	3	65	0	167
81	3	55	-75	167
82	3	75	-25	167
83	3	45	-50	167
84	3	85	-75	167
85	3	70	-25	167
86	3	80	0	167
87	3	60	-25	167
88	3	65	-25	167
89	3	75	-25	167
90	3	70	-25	167
91	3	60	-75	167
92	3	80	-25	167
93	3	50	-50	167
94	3	90	-75	167
95	3	75	-25	167
96	3	85	-25	167
97	3	65	-25	167
98	3	70	-25	167
99	3	80	-25	167
100	3	75	-25	167
1	2	100	0	170
2	2	80	0	170
3	2	110	0	170
4	2	120	0	170
5	2	90	0	170
6	2	100	0	170
7	2	90	0	170
8	2	120	0	170
9	2	110	-1250	170
10	2	80	0	170
11	2	110	0	170
12	2	100	0	170
13	1	100	0	170
14	3	50	0	170
15	4	50	0	170
16	4	40	0	170
17	4	45	0	170
18	3	60	0	170
19	1	120	0	170
20	1	80	-150	170
21	1	90	0	170
22	1	110	-300	170
23	2	90	0	170
24	3	40	-50	170
25	4	45	0	170
26	1	100	0	170
27	1	80	-200	170
28	2	130	-1500	170
29	1	120	0	170
30	1	110	-250	170
31	2	120	0	170
32	2	130	0	170
33	2	110	0	170
34	2	90	0	170
35	2	100	0	170
36	2	120	0	170
37	2	120	-1750	170
38	2	110	0	170
39	2	140	0	170
40	2	130	0	170
41	2	100	0	170
42	2	110	0	170
43	1	90	-350	170
44	3	55	0	170
45	2	120	0	170
46	3	55	-50	170
47	1	110	0	170
48	1	130	-350	170
49	1	90	0	170
50	1	100	-250	170
51	1	120	-200	170
52	1	110	0	170
53	2	120	0	170
54	2	140	0	170
55	2	110	0	170
56	2	130	0	170
57	3	45	0	170
58	3	50	-50	170
59	4	55	0	170
60	4	60	0	170
61	4	40	0	170
62	1	90	-300	170
63	4	55	0	170
64	4	50	0	170
65	4	60	-250	170
66	4	55	0	170
67	4	40	0	170
68	2	140	-2000	170
69	1	130	-150	170
70	2	120	0	170
71	2	110	0	170
72	2	130	0	170
73	2	150	0	170
74	3	45	0	170
75	3	60	-50	170
76	2	110	0	170
77	2	150	0	170
78	2	120	0	170
79	3	40	-50	170
80	2	140	0	170
81	2	140	0	170
82	2	150	0	170
83	3	55	0	170
84	2	130	0	170
85	2	120	0	170
86	3	55	-25	170
87	2	140	0	170
88	2	160	-2250	170
89	2	120	0	170
90	1	120	-250	170
91	2	160	0	170
92	2	130	0	170
93	2	150	0	170
94	2	150	0	170
95	2	160	0	170
96	3	65	-75	170
97	2	140	0	170
98	2	130	0	170
99	3	45	0	170
100	1	100	0	170
1	1	100	0	172
2	2	100	0	172
3	3	50	0	172
4	4	50	0	172
5	1	120	0	172
6	1	80	-150	172
7	2	80	0	172
8	2	110	0	172
9	1	90	0	172
10	2	120	0	172
11	2	90	0	172
12	2	100	0	172
13	2	90	0	172
14	2	120	0	172
15	1	110	-300	172
16	2	110	-1250	172
17	1	100	0	172
18	2	80	0	172
19	1	80	-200	172
20	3	60	0	172
21	4	40	0	172
22	1	120	0	172
23	2	110	0	172
24	4	45	0	172
25	3	40	-50	172
26	1	110	-250	172
27	2	100	0	172
28	2	90	0	172
29	1	90	-350	172
30	2	130	-1500	172
31	1	110	0	172
32	2	120	0	172
33	1	130	-350	172
34	2	130	0	172
35	3	55	0	172
36	4	45	0	172
37	1	90	0	172
38	2	110	0	172
39	1	100	-250	172
40	2	90	0	172
41	4	55	0	172
42	3	55	-50	172
43	4	60	0	172
44	4	40	0	172
45	4	55	0	172
46	4	50	0	172
47	4	60	-250	172
48	3	45	0	172
49	4	55	0	172
50	1	120	-200	172
51	2	100	0	172
52	4	40	0	172
53	3	50	-50	172
54	2	120	0	172
55	4	60	0	172
56	4	40	0	172
57	2	120	-1750	172
58	4	45	0	172
59	1	110	0	172
60	4	55	0	172
61	4	65	0	172
62	4	70	0	172
63	4	50	0	172
64	4	70	-275	172
65	2	110	0	172
66	4	60	0	172
67	4	55	0	172
68	2	140	0	172
69	4	65	0	172
70	4	80	0	172
71	4	40	0	172
72	4	80	0	172
73	4	40	0	172
74	1	90	-300	172
75	2	130	0	172
76	2	100	0	172
77	4	65	0	172
78	4	55	-300	172
79	2	110	0	172
80	2	120	0	172
81	4	60	0	172
82	4	65	0	172
83	4	75	0	172
84	1	130	-150	172
85	2	120	0	172
86	2	140	0	172
87	4	60	0	172
88	4	65	0	172
89	4	75	-325	172
90	2	110	0	172
91	2	130	0	172
92	4	85	0	172
93	4	45	0	172
94	4	55	0	172
95	4	70	0	172
96	2	140	-2000	172
97	2	120	0	172
98	2	110	0	172
99	2	130	0	172
100	2	150	0	172
1	3	50	0	175
2	2	100	0	175
3	4	50	0	175
4	1	100	0	175
5	2	80	0	175
6	4	40	0	175
7	3	60	0	175
8	2	110	0	175
9	2	120	0	175
10	1	120	0	175
11	2	90	0	175
12	3	40	-50	175
13	4	45	0	175
14	2	100	0	175
15	2	90	0	175
16	2	120	0	175
17	1	80	-150	175
18	2	110	-1250	175
19	4	45	0	175
20	3	55	0	175
21	2	80	0	175
22	1	90	0	175
23	2	110	0	175
24	2	100	0	175
25	4	55	0	175
26	4	60	0	175
27	2	90	0	175
28	2	130	-1500	175
29	4	40	0	175
30	4	55	0	175
31	3	55	-50	175
32	1	110	-300	175
33	2	120	0	175
34	2	130	0	175
35	3	45	0	175
36	4	50	0	175
37	3	50	-50	175
38	2	110	0	175
39	1	100	0	175
40	4	60	-250	175
41	4	55	0	175
42	3	45	0	175
43	2	90	0	175
44	1	80	-200	175
45	4	40	0	175
46	2	100	0	175
47	3	60	-50	175
48	1	120	0	175
49	4	60	0	175
50	4	40	0	175
51	1	110	-250	175
52	2	120	0	175
53	4	45	0	175
54	3	40	-50	175
55	4	55	0	175
56	1	90	-350	175
57	2	120	-1750	175
58	3	55	0	175
59	4	65	0	175
60	4	70	0	175
61	2	110	0	175
62	3	55	-25	175
63	1	110	0	175
64	2	140	0	175
65	3	65	-75	175
66	4	50	0	175
67	1	130	-350	175
68	1	90	0	175
69	1	100	-250	175
70	2	130	0	175
71	2	100	0	175
72	2	110	0	175
73	4	70	-275	175
74	2	120	0	175
75	3	45	0	175
76	4	60	0	175
77	1	120	-200	175
78	2	120	0	175
79	1	110	0	175
80	1	90	-300	175
81	2	140	0	175
82	4	55	0	175
83	3	70	-25	175
84	2	110	0	175
85	2	130	0	175
86	1	130	-150	175
87	1	120	-250	175
88	1	100	0	175
89	2	140	-2000	175
90	3	40	0	175
91	4	65	0	175
92	2	120	0	175
93	2	110	0	175
94	2	130	0	175
95	2	150	0	175
96	2	110	0	175
97	1	120	-250	175
98	1	140	-300	175
99	4	80	0	175
100	3	50	-25	175
1	4	50	0	177
2	4	40	0	177
3	2	100	0	177
4	1	100	0	177
5	4	45	0	177
6	2	80	0	177
7	4	45	0	177
8	4	55	0	177
9	1	120	0	177
10	2	110	0	177
11	4	60	0	177
12	4	40	0	177
13	1	80	-150	177
14	1	90	0	177
15	4	55	0	177
16	3	50	0	177
17	4	50	0	177
18	2	120	0	177
19	1	110	-300	177
20	4	60	-250	177
21	2	90	0	177
22	3	60	0	177
23	4	55	0	177
24	1	100	0	177
25	1	80	-200	177
26	4	40	0	177
27	1	120	0	177
28	4	60	0	177
29	2	100	0	177
30	4	40	0	177
31	1	110	-250	177
32	4	45	0	177
33	2	90	0	177
34	3	40	-50	177
35	4	55	0	177
36	2	120	0	177
37	4	65	0	177
38	1	90	-350	177
39	1	110	0	177
40	4	70	0	177
41	3	55	0	177
42	4	50	0	177
43	1	130	-350	177
44	1	90	0	177
45	4	70	-275	177
46	4	60	0	177
47	3	55	-50	177
48	3	45	0	177
49	4	55	0	177
50	1	100	-250	177
51	1	120	-200	177
52	1	110	0	177
53	3	50	-50	177
54	3	45	0	177
55	4	65	0	177
56	4	80	0	177
57	1	90	-300	177
58	1	130	-150	177
59	4	40	0	177
60	2	110	-1250	177
61	2	80	0	177
62	4	80	0	177
63	3	60	-50	177
64	4	40	0	177
65	2	110	0	177
66	3	40	-50	177
67	3	55	0	177
68	4	65	0	177
69	3	55	-25	177
70	3	65	-75	177
71	3	45	0	177
72	4	55	-300	177
73	4	60	0	177
74	1	120	-250	177
75	1	100	0	177
76	4	65	0	177
77	3	70	-25	177
78	3	40	0	177
79	1	120	-250	177
80	4	75	0	177
81	4	60	0	177
82	4	65	0	177
83	4	75	-325	177
84	4	85	0	177
85	2	100	0	177
86	4	45	0	177
87	4	55	0	177
88	3	50	-25	177
89	3	60	-75	177
90	3	70	0	177
91	4	70	0	177
92	2	90	0	177
93	4	55	0	177
94	2	130	-1500	177
95	3	40	-50	177
96	3	60	0	177
97	4	70	0	177
98	4	80	0	177
99	4	65	0	177
100	4	70	0	177
1	1	100	0	186
2	4	50	0	186
3	3	50	0	186
4	3	60	0	186
5	1	120	0	186
6	1	80	-150	186
7	4	40	0	186
8	4	45	0	186
9	1	90	0	186
10	1	110	-300	186
11	3	40	-50	186
12	4	45	0	186
13	4	55	0	186
14	4	60	0	186
15	4	40	0	186
16	1	100	0	186
17	4	55	0	186
18	4	50	0	186
19	1	80	-200	186
20	1	120	0	186
21	1	110	-250	186
22	2	100	0	186
23	2	80	0	186
24	3	55	0	186
25	4	60	-250	186
26	4	55	0	186
27	4	40	0	186
28	4	60	0	186
29	4	40	0	186
30	2	110	0	186
31	2	120	0	186
32	4	45	0	186
33	2	90	0	186
34	3	55	-50	186
35	3	45	0	186
36	3	50	-50	186
37	3	45	0	186
38	3	60	-50	186
39	3	40	-50	186
40	2	100	0	186
41	2	90	0	186
42	1	90	-350	186
43	4	55	0	186
44	4	65	0	186
45	4	70	0	186
46	4	50	0	186
47	1	110	0	186
48	3	55	0	186
49	1	130	-350	186
50	3	55	-25	186
51	3	65	-75	186
52	4	70	-275	186
53	2	120	0	186
54	2	110	-1250	186
55	1	90	0	186
56	1	100	-250	186
57	4	60	0	186
58	4	55	0	186
59	4	65	0	186
60	4	80	0	186
61	4	40	0	186
62	4	80	0	186
63	4	40	0	186
64	1	120	-200	186
65	4	65	0	186
66	4	55	-300	186
67	3	45	0	186
68	3	70	-25	186
69	2	80	0	186
70	4	60	0	186
71	1	110	0	186
72	3	40	0	186
73	1	90	-300	186
74	4	65	0	186
75	3	50	-25	186
76	4	75	0	186
77	4	60	0	186
78	2	110	0	186
79	3	60	-75	186
80	1	130	-150	186
81	1	120	-250	186
82	1	100	0	186
83	1	120	-250	186
84	2	100	0	186
85	3	70	0	186
86	4	65	0	186
87	1	140	-300	186
88	3	40	-50	186
89	2	90	0	186
90	4	75	-325	186
91	3	60	0	186
92	1	110	0	186
93	2	130	-1500	186
94	3	65	-25	186
95	4	85	0	186
96	4	45	0	186
97	4	55	0	186
98	3	55	0	186
99	4	70	0	186
100	2	120	0	186
1	4	50	0	191
2	2	100	0	191
3	3	50	0	191
4	3	60	0	191
5	1	100	0	191
6	1	120	0	191
7	2	80	0	191
8	3	40	-50	191
9	4	40	0	191
10	3	55	0	191
11	3	55	-50	191
12	2	110	0	191
13	3	45	0	191
14	4	45	0	191
15	4	45	0	191
16	1	80	-150	191
17	2	120	0	191
18	2	90	0	191
19	2	100	0	191
20	2	90	0	191
21	3	50	-50	191
22	1	90	0	191
23	2	120	0	191
24	1	110	-300	191
25	2	110	-1250	191
26	2	80	0	191
27	3	45	0	191
28	2	110	0	191
29	1	100	0	191
30	1	80	-200	191
31	2	100	0	191
32	3	60	-50	191
33	4	55	0	191
34	2	90	0	191
35	1	120	0	191
36	3	40	-50	191
37	4	60	0	191
38	1	110	-250	191
39	1	90	-350	191
40	1	110	0	191
41	1	130	-350	191
42	2	130	-1500	191
43	1	90	0	191
44	2	120	0	191
45	2	130	0	191
46	3	55	0	191
47	2	110	0	191
48	2	90	0	191
49	2	100	0	191
50	4	40	0	191
51	3	55	-25	191
52	2	120	0	191
53	2	120	-1750	191
54	1	100	-250	191
55	2	110	0	191
56	2	140	0	191
57	1	120	-200	191
58	2	130	0	191
59	2	100	0	191
60	4	55	0	191
61	2	110	0	191
62	2	120	0	191
63	4	50	0	191
64	2	120	0	191
65	2	140	0	191
66	2	110	0	191
67	4	60	-250	191
68	2	130	0	191
69	2	140	-2000	191
70	2	120	0	191
71	4	55	0	191
72	4	40	0	191
73	2	110	0	191
74	2	130	0	191
75	2	150	0	191
76	2	110	0	191
77	4	60	0	191
78	2	150	0	191
79	2	120	0	191
80	2	140	0	191
81	2	140	0	191
82	4	40	0	191
83	4	45	0	191
84	4	55	0	191
85	2	150	0	191
86	2	130	0	191
87	2	120	0	191
88	2	140	0	191
89	2	160	-2250	191
90	2	120	0	191
91	2	160	0	191
92	2	130	0	191
93	2	150	0	191
94	2	150	0	191
95	2	160	0	191
96	2	140	0	191
97	2	130	0	191
98	2	150	0	191
99	4	65	0	191
100	2	170	0	191
1	3	50	0	205
2	2	100	0	205
3	4	50	0	205
4	1	100	0	205
5	3	60	0	205
6	4	40	0	205
7	1	120	0	205
8	3	40	-50	205
9	4	45	0	205
10	1	80	-150	205
11	3	55	0	205
12	1	90	0	205
13	4	45	0	205
14	1	110	-300	205
15	3	55	-50	205
16	3	45	0	205
17	1	100	0	205
18	4	55	0	205
19	2	80	0	205
20	1	80	-200	205
21	3	50	-50	205
22	3	45	0	205
23	2	110	0	205
24	4	60	0	205
25	1	120	0	205
26	2	120	0	205
27	3	60	-50	205
28	4	40	0	205
29	3	40	-50	205
30	3	55	0	205
31	1	110	-250	205
32	2	90	0	205
33	4	55	0	205
34	2	100	0	205
35	4	50	0	205
36	1	90	-350	205
37	3	55	-25	205
38	3	65	-75	205
39	4	60	-250	205
40	4	55	0	205
41	1	110	0	205
42	3	45	0	205
43	2	90	0	205
44	4	40	0	205
45	1	130	-350	205
46	2	120	0	205
47	3	70	-25	205
48	3	40	0	205
49	1	90	0	205
50	2	110	-1250	205
51	3	50	-25	205
52	4	60	0	205
53	1	100	-250	205
54	2	80	0	205
55	1	120	-200	205
56	3	60	-75	205
57	4	40	0	205
58	2	110	0	205
59	3	70	0	205
60	4	45	0	205
61	2	100	0	205
62	3	40	-50	205
63	1	110	0	205
64	4	55	0	205
65	2	90	0	205
66	3	60	0	205
67	1	90	-300	205
68	3	65	-25	205
69	2	130	-1500	205
70	4	65	0	205
71	3	55	0	205
72	2	120	0	205
73	1	130	-150	205
74	3	80	-50	205
75	2	130	0	205
76	4	70	0	205
77	1	120	-250	205
78	3	40	-25	205
79	3	60	-50	205
80	4	50	0	205
81	1	100	0	205
82	2	110	0	205
83	3	55	0	205
84	4	70	-275	205
85	1	120	-250	205
86	2	90	0	205
87	3	65	-25	205
88	4	60	0	205
89	1	140	-300	205
90	2	100	0	205
91	3	40	-75	205
92	2	120	0	205
93	4	55	0	205
94	1	110	0	205
95	2	120	-1750	205
96	3	80	-50	205
97	4	65	0	205
98	3	65	-25	205
99	2	110	0	205
100	3	75	0	205
1	3	50	0	210
2	3	60	0	210
3	3	40	-50	210
4	4	50	0	210
5	1	100	0	210
6	1	120	0	210
7	3	55	0	210
8	3	55	-50	210
9	3	45	0	210
10	4	40	0	210
11	2	100	0	210
12	1	80	-150	210
13	4	45	0	210
14	3	50	-50	210
15	2	80	0	210
16	2	110	0	210
17	1	90	0	210
18	1	110	-300	210
19	4	45	0	210
20	4	55	0	210
21	4	60	0	210
22	4	40	0	210
23	1	100	0	210
24	1	80	-200	210
25	2	120	0	210
26	3	45	0	210
27	3	60	-50	210
28	4	55	0	210
29	4	50	0	210
30	4	60	-250	210
31	4	55	0	210
32	4	40	0	210
33	4	60	0	210
34	3	40	-50	210
35	2	90	0	210
36	1	120	0	210
37	1	110	-250	210
38	1	90	-350	210
39	1	110	0	210
40	1	130	-350	210
41	2	100	0	210
42	2	90	0	210
43	3	55	0	210
44	2	120	0	210
45	2	110	-1250	210
46	3	55	-25	210
47	1	90	0	210
48	4	40	0	210
49	2	80	0	210
50	2	110	0	210
51	1	100	-250	210
52	1	120	-200	210
53	4	45	0	210
54	4	55	0	210
55	4	65	0	210
56	3	65	-75	210
57	4	70	0	210
58	4	50	0	210
59	2	100	0	210
60	2	90	0	210
61	1	110	0	210
62	1	90	-300	210
63	2	130	-1500	210
64	3	45	0	210
65	4	70	-275	210
66	1	130	-150	210
67	2	120	0	210
68	2	130	0	210
69	2	110	0	210
70	3	70	-25	210
71	1	120	-250	210
72	1	100	0	210
73	1	120	-250	210
74	4	60	0	210
75	4	55	0	210
76	4	65	0	210
77	4	80	0	210
78	4	40	0	210
79	3	40	0	210
80	3	50	-25	210
81	1	140	-300	210
82	4	80	0	210
83	4	40	0	210
84	2	90	0	210
85	4	65	0	210
86	2	100	0	210
87	3	60	-75	210
88	2	120	0	210
89	1	110	0	210
90	4	55	-300	210
91	1	110	-350	210
92	2	120	-1750	210
93	1	100	0	210
94	1	120	-200	210
95	1	130	-250	210
96	1	110	-150	210
97	1	140	-250	210
98	1	120	0	210
99	1	130	-350	210
100	1	120	-200	210
1	3	50	0	221
2	2	100	0	221
3	3	60	0	221
4	3	40	-50	221
5	1	100	0	221
6	4	50	0	221
7	3	55	0	221
8	2	80	0	221
9	1	120	0	221
10	3	55	-50	221
11	2	110	0	221
12	4	40	0	221
13	1	80	-150	221
14	3	45	0	221
15	3	50	-50	221
16	2	120	0	221
17	1	90	0	221
18	2	90	0	221
19	3	45	0	221
20	4	45	0	221
21	3	60	-50	221
22	2	100	0	221
23	4	45	0	221
24	1	110	-300	221
25	3	40	-50	221
26	2	90	0	221
27	1	100	0	221
28	3	55	0	221
29	1	80	-200	221
30	2	120	0	221
31	4	55	0	221
32	3	55	-25	221
33	4	60	0	221
34	2	110	-1250	221
35	4	40	0	221
36	3	65	-75	221
37	1	120	0	221
38	4	55	0	221
39	2	80	0	221
40	3	45	0	221
41	4	50	0	221
42	4	60	-250	221
43	3	70	-25	221
44	3	40	0	221
45	2	110	0	221
46	4	55	0	221
47	1	110	-250	221
48	3	50	-25	221
49	2	100	0	221
50	1	90	-350	221
51	3	60	-75	221
52	2	90	0	221
53	4	40	0	221
54	3	70	0	221
55	1	110	0	221
56	4	60	0	221
57	2	130	-1500	221
58	2	120	0	221
59	3	40	-50	221
60	2	130	0	221
61	1	130	-350	221
62	4	40	0	221
63	3	60	0	221
64	2	110	0	221
65	4	45	0	221
66	3	65	-25	221
67	2	90	0	221
68	4	55	0	221
69	1	90	0	221
70	3	55	0	221
71	3	80	-50	221
72	4	65	0	221
73	2	100	0	221
74	3	40	-25	221
75	4	70	0	221
76	4	50	0	221
77	3	60	-50	221
78	3	55	0	221
79	2	120	0	221
80	4	70	-275	221
81	3	65	-25	221
82	3	40	-75	221
83	2	120	-1750	221
84	4	60	0	221
85	1	100	-250	221
86	3	80	-50	221
87	4	55	0	221
88	2	110	0	221
89	3	65	-25	221
90	1	120	-200	221
91	4	65	0	221
92	3	75	0	221
93	2	140	0	221
94	4	80	0	221
95	3	55	-25	221
96	1	110	0	221
97	2	130	0	221
98	3	60	-25	221
99	4	40	0	221
100	3	70	-25	221
1	2	100	0	224
2	2	80	0	224
3	4	50	0	224
4	3	50	0	224
5	3	60	0	224
6	3	40	-50	224
7	2	110	0	224
8	4	40	0	224
9	1	100	0	224
10	1	120	0	224
11	2	120	0	224
12	2	90	0	224
13	3	55	0	224
14	3	55	-50	224
15	3	45	0	224
16	4	45	0	224
17	1	80	-150	224
18	1	90	0	224
19	2	100	0	224
20	2	90	0	224
21	3	50	-50	224
22	3	45	0	224
23	4	45	0	224
24	1	110	-300	224
25	1	100	0	224
26	1	80	-200	224
27	2	120	0	224
28	2	110	-1250	224
29	2	80	0	224
30	3	60	-50	224
31	4	55	0	224
32	1	120	0	224
33	1	110	-250	224
34	2	110	0	224
35	3	40	-50	224
36	4	60	0	224
37	1	90	-350	224
38	2	100	0	224
39	3	55	0	224
40	2	90	0	224
41	1	110	0	224
42	4	40	0	224
43	1	130	-350	224
44	1	90	0	224
45	1	100	-250	224
46	2	130	-1500	224
47	4	55	0	224
48	3	55	-25	224
49	2	120	0	224
50	3	65	-75	224
51	4	50	0	224
52	1	120	-200	224
53	2	130	0	224
54	4	60	-250	224
55	3	45	0	224
56	2	110	0	224
57	2	90	0	224
58	3	70	-25	224
59	1	110	0	224
60	4	55	0	224
61	2	100	0	224
62	3	40	0	224
63	4	40	0	224
64	3	50	-25	224
65	3	60	-75	224
66	1	90	-300	224
67	2	120	0	224
68	1	130	-150	224
69	2	120	-1750	224
70	3	70	0	224
71	4	60	0	224
72	3	40	-50	224
73	2	110	0	224
74	1	120	-250	224
75	2	140	0	224
76	4	40	0	224
77	4	45	0	224
78	4	55	0	224
79	4	65	0	224
80	4	70	0	224
81	4	50	0	224
82	4	70	-275	224
83	4	60	0	224
84	4	55	0	224
85	3	60	0	224
86	3	65	-25	224
87	4	65	0	224
88	4	80	0	224
89	3	55	0	224
90	4	40	0	224
91	4	80	0	224
92	3	80	-50	224
93	4	40	0	224
94	4	65	0	224
95	3	40	-25	224
96	3	60	-50	224
97	4	55	-300	224
98	4	60	0	224
99	4	65	0	224
100	1	100	0	224
1	3	50	0	232
2	2	100	0	232
3	4	50	0	232
4	1	100	0	232
5	2	80	0	232
6	3	60	0	232
7	4	40	0	232
8	1	120	0	232
9	2	110	0	232
10	3	40	-50	232
11	4	45	0	232
12	2	120	0	232
13	3	55	0	232
14	1	80	-150	232
15	4	45	0	232
16	3	55	-50	232
17	2	90	0	232
18	4	55	0	232
19	3	45	0	232
20	1	90	0	232
21	2	100	0	232
22	4	60	0	232
23	3	50	-50	232
24	4	40	0	232
25	1	110	-300	232
26	2	90	0	232
27	4	55	0	232
28	3	45	0	232
29	1	100	0	232
30	4	50	0	232
31	3	60	-50	232
32	2	120	0	232
33	4	60	-250	232
34	2	110	-1250	232
35	2	80	0	232
36	3	40	-50	232
37	1	80	-200	232
38	4	55	0	232
39	1	120	0	232
40	3	55	0	232
41	2	110	0	232
42	4	40	0	232
43	1	110	-250	232
44	2	100	0	232
45	3	55	-25	232
46	4	60	0	232
47	3	65	-75	232
48	4	40	0	232
49	1	90	-350	232
50	2	90	0	232
51	3	45	0	232
52	2	130	-1500	232
53	3	70	-25	232
54	4	45	0	232
55	1	110	0	232
56	4	55	0	232
57	1	130	-350	232
58	2	120	0	232
59	4	65	0	232
60	2	130	0	232
61	3	40	0	232
62	1	90	0	232
63	4	70	0	232
64	3	50	-25	232
65	3	60	-75	232
66	4	50	0	232
67	4	70	-275	232
68	1	100	-250	232
69	2	110	0	232
70	3	70	0	232
71	2	90	0	232
72	3	40	-50	232
73	2	100	0	232
74	2	120	0	232
75	2	120	-1750	232
76	2	110	0	232
77	2	140	0	232
78	2	130	0	232
79	1	120	-200	232
80	1	110	0	232
81	1	90	-300	232
82	4	60	0	232
83	4	55	0	232
84	2	100	0	232
85	3	60	0	232
86	2	110	0	232
87	1	130	-150	232
88	4	65	0	232
89	1	120	-250	232
90	2	120	0	232
91	3	65	-25	232
92	2	120	0	232
93	3	55	0	232
94	1	100	0	232
95	2	140	0	232
96	3	80	-50	232
97	1	120	-250	232
98	3	40	-25	232
99	2	110	0	232
100	4	80	0	232
1	2	100	0	234
2	4	50	0	234
3	4	40	0	234
4	4	45	0	234
5	1	100	0	234
6	2	80	0	234
7	4	45	0	234
8	3	50	0	234
9	1	120	0	234
10	1	80	-150	234
11	2	110	0	234
12	1	90	0	234
13	1	110	-300	234
14	4	55	0	234
15	3	60	0	234
16	2	120	0	234
17	4	60	0	234
18	1	100	0	234
19	2	90	0	234
20	2	100	0	234
21	1	80	-200	234
22	1	120	0	234
23	4	40	0	234
24	3	40	-50	234
25	4	55	0	234
26	2	90	0	234
27	1	110	-250	234
28	1	90	-350	234
29	1	110	0	234
30	3	55	0	234
31	2	120	0	234
32	4	50	0	234
33	2	110	-1250	234
34	1	130	-350	234
35	1	90	0	234
36	2	80	0	234
37	3	55	-50	234
38	3	45	0	234
39	2	110	0	234
40	2	100	0	234
41	2	90	0	234
42	2	130	-1500	234
43	2	120	0	234
44	1	100	-250	234
45	2	130	0	234
46	2	110	0	234
47	2	90	0	234
48	1	120	-200	234
49	1	110	0	234
50	1	90	-300	234
51	2	100	0	234
52	2	120	0	234
53	2	120	-1750	234
54	2	110	0	234
55	2	140	0	234
56	4	60	-250	234
57	3	50	-50	234
58	2	130	0	234
59	2	100	0	234
60	1	130	-150	234
61	2	110	0	234
62	2	120	0	234
63	1	120	-250	234
64	2	120	0	234
65	2	140	0	234
66	1	100	0	234
67	1	120	-250	234
68	2	110	0	234
69	1	140	-300	234
70	2	130	0	234
71	2	140	-2000	234
72	2	120	0	234
73	1	110	0	234
74	1	110	-350	234
75	1	100	0	234
76	1	120	-200	234
77	1	130	-250	234
78	1	110	-150	234
79	2	110	0	234
80	2	130	0	234
81	2	150	0	234
82	2	110	0	234
83	2	150	0	234
84	2	120	0	234
85	2	140	0	234
86	2	140	0	234
87	2	150	0	234
88	2	130	0	234
89	2	120	0	234
90	2	140	0	234
91	2	160	-2250	234
92	2	120	0	234
93	2	160	0	234
94	2	130	0	234
95	2	150	0	234
96	2	150	0	234
97	1	140	-250	234
98	2	160	0	234
99	2	140	0	234
100	2	130	0	234
