"trial"	"deck"	"gain"	"loss"	"subjID"
56	4	60	0	128
57	3	65	-25	128
58	4	65	0	128
59	4	75	-325	128
60	3	55	0	128
61	3	80	-50	128
62	3	40	-25	128
63	4	85	0	128
64	4	45	0	128
65	4	55	0	128
66	2	80	0	128
67	1	120	0	128
68	1	80	-150	128
69	2	110	0	128
70	2	120	0	128
71	2	90	0	128
72	2	100	0	128
73	2	90	0	128
74	3	60	-50	128
75	2	120	0	128
76	2	110	-1250	128
77	4	70	0	128
78	4	55	0	128
79	4	70	0	128
80	3	55	0	128
81	3	65	-25	128
82	2	80	0	128
83	2	110	0	128
84	2	100	0	128
85	2	90	0	128
86	1	90	0	128
87	1	110	-300	128
88	2	130	-1500	128
89	4	80	0	128
90	4	65	0	128
91	4	70	0	128
92	3	40	-75	128
93	2	120	0	128
94	2	130	0	128
95	1	100	0	128
96	1	80	-200	128
97	3	80	-50	128
98	4	80	-350	128
99	3	65	-25	128
100	2	110	0	128
1	2	100	0	129
2	3	50	0	129
3	1	100	0	129
4	3	60	0	129
5	2	80	0	129
6	4	50	0	129
7	2	110	0	129
8	3	40	-50	129
9	4	40	0	129
10	1	120	0	129
11	2	120	0	129
12	2	90	0	129
13	3	55	0	129
14	4	45	0	129
15	1	80	-150	129
16	2	100	0	129
17	2	90	0	129
18	3	55	-50	129
19	4	45	0	129
20	1	90	0	129
21	2	120	0	129
22	2	110	-1250	129
23	3	45	0	129
24	3	50	-50	129
25	1	110	-300	129
26	2	80	0	129
27	4	55	0	129
28	1	100	0	129
29	2	110	0	129
30	2	100	0	129
31	1	80	-200	129
32	4	60	0	129
33	2	90	0	129
34	1	120	0	129
35	4	40	0	129
36	1	110	-250	129
37	2	130	-1500	129
38	1	90	-350	129
39	3	45	0	129
40	2	120	0	129
41	3	60	-50	129
42	1	110	0	129
43	2	130	0	129
44	1	130	-350	129
45	4	55	0	129
46	4	50	0	129
47	2	110	0	129
48	3	40	-50	129
49	1	90	0	129
50	2	90	0	129
51	3	55	0	129
52	4	60	-250	129
53	4	55	0	129
54	3	55	-25	129
55	2	100	0	129
56	1	100	-250	129
57	4	40	0	129
58	3	65	-75	129
59	4	60	0	129
60	1	120	-200	129
61	1	110	0	129
62	1	90	-300	129
63	2	120	0	129
64	2	120	-1750	129
65	3	45	0	129
66	1	130	-150	129
67	4	40	0	129
68	3	70	-25	129
69	4	45	0	129
70	2	110	0	129
71	2	140	0	129
72	2	130	0	129
73	1	120	-250	129
74	3	40	0	129
75	3	50	-25	129
76	4	55	0	129
77	1	100	0	129
78	1	120	-250	129
79	1	140	-300	129
80	2	100	0	129
81	2	110	0	129
82	4	65	0	129
83	1	110	0	129
84	1	110	-350	129
85	1	100	0	129
86	3	60	-75	129
87	4	70	0	129
88	4	50	0	129
89	3	70	0	129
90	1	120	-200	129
91	3	40	-50	129
92	4	70	-275	129
93	2	120	0	129
94	2	120	0	129
95	2	140	0	129
96	1	130	-250	129
97	4	60	0	129
98	2	110	0	129
99	2	130	0	129
100	2	140	-2000	129
1	3	50	0	131
2	2	100	0	131
3	2	80	0	131
4	3	60	0	131
5	4	50	0	131
6	3	40	-50	131
7	3	55	0	131
8	1	100	0	131
9	1	120	0	131
10	3	55	-50	131
11	3	45	0	131
12	3	50	-50	131
13	1	80	-150	131
14	1	90	0	131
15	2	110	0	131
16	3	45	0	131
17	4	40	0	131
18	3	60	-50	131
19	4	45	0	131
20	3	40	-50	131
21	1	110	-300	131
22	2	120	0	131
23	1	100	0	131
24	4	45	0	131
25	3	55	0	131
26	3	55	-25	131
27	4	55	0	131
28	1	80	-200	131
29	2	90	0	131
30	1	120	0	131
31	2	100	0	131
32	1	110	-250	131
33	4	60	0	131
34	3	65	-75	131
35	2	90	0	131
36	2	120	0	131
37	1	90	-350	131
38	2	110	-1250	131
39	2	80	0	131
40	3	45	0	131
41	1	110	0	131
42	3	70	-25	131
43	2	110	0	131
44	3	40	0	131
45	2	100	0	131
46	2	90	0	131
47	2	130	-1500	131
48	1	130	-350	131
49	1	90	0	131
50	2	120	0	131
51	4	40	0	131
52	3	50	-25	131
53	4	55	0	131
54	1	100	-250	131
55	2	130	0	131
56	4	50	0	131
57	3	60	-75	131
58	2	110	0	131
59	1	120	-200	131
60	1	110	0	131
61	2	90	0	131
62	1	90	-300	131
63	2	100	0	131
64	3	70	0	131
65	4	60	-250	131
66	3	40	-50	131
67	4	55	0	131
68	3	60	0	131
69	3	65	-25	131
70	4	40	0	131
71	3	55	0	131
72	2	120	0	131
73	1	130	-150	131
74	2	120	-1750	131
75	2	110	0	131
76	3	80	-50	131
77	3	40	-25	131
78	2	140	0	131
79	1	120	-250	131
80	1	100	0	131
81	1	120	-250	131
82	2	130	0	131
83	3	60	-50	131
84	2	100	0	131
85	2	110	0	131
86	1	140	-300	131
87	2	120	0	131
88	3	55	0	131
89	4	60	0	131
90	3	65	-25	131
91	4	40	0	131
92	3	40	-75	131
93	2	120	0	131
94	2	140	0	131
95	3	80	-50	131
96	4	45	0	131
97	3	65	-25	131
98	4	55	0	131
99	3	75	0	131
100	2	110	0	131
1	2	100	0	132
2	4	50	0	132
3	3	50	0	132
4	2	80	0	132
5	4	40	0	132
6	3	60	0	132
7	1	100	0	132
8	3	40	-50	132
9	2	110	0	132
10	4	45	0	132
11	1	120	0	132
12	2	120	0	132
13	1	80	-150	132
14	4	45	0	132
15	3	55	0	132
16	1	90	0	132
17	2	90	0	132
18	4	55	0	132
19	1	110	-300	132
20	2	100	0	132
21	3	55	-50	132
22	2	90	0	132
23	2	120	0	132
24	2	110	-1250	132
25	4	60	0	132
26	1	100	0	132
27	1	80	-200	132
28	2	80	0	132
29	4	40	0	132
30	3	45	0	132
31	1	120	0	132
32	2	110	0	132
33	1	110	-250	132
34	4	55	0	132
35	4	50	0	132
36	3	50	-50	132
37	2	100	0	132
38	1	90	-350	132
39	2	90	0	132
40	4	60	-250	132
41	3	45	0	132
42	3	60	-50	132
43	2	130	-1500	132
44	4	55	0	132
45	1	110	0	132
46	4	40	0	132
47	1	130	-350	132
48	2	120	0	132
49	1	90	0	132
50	2	130	0	132
51	1	100	-250	132
52	4	60	0	132
53	3	40	-50	132
54	2	110	0	132
55	1	120	-200	132
56	2	90	0	132
57	4	40	0	132
58	4	45	0	132
59	2	100	0	132
60	2	120	0	132
61	1	110	0	132
62	2	120	-1750	132
63	1	90	-300	132
64	2	110	0	132
65	4	55	0	132
66	4	65	0	132
67	2	140	0	132
68	1	130	-150	132
69	2	130	0	132
70	4	70	0	132
71	1	120	-250	132
72	3	55	0	132
73	3	55	-25	132
74	2	100	0	132
75	2	110	0	132
76	4	50	0	132
77	1	100	0	132
78	2	120	0	132
79	1	120	-250	132
80	2	120	0	132
81	4	70	-275	132
82	3	65	-75	132
83	2	140	0	132
84	1	140	-300	132
85	2	110	0	132
86	2	130	0	132
87	3	45	0	132
88	4	60	0	132
89	2	140	-2000	132
90	1	110	0	132
91	4	55	0	132
92	2	120	0	132
93	1	110	-350	132
94	2	110	0	132
95	4	65	0	132
96	4	80	0	132
97	1	100	0	132
98	2	130	0	132
99	2	150	0	132
100	4	40	0	132
1	3	50	0	153
2	1	100	0	153
3	2	100	0	153
4	3	60	0	153
5	4	50	0	153
6	1	120	0	153
7	1	80	-150	153
8	2	80	0	153
9	2	110	0	153
10	4	40	0	153
11	1	90	0	153
12	1	110	-300	153
13	1	100	0	153
14	2	120	0	153
15	3	40	-50	153
16	1	80	-200	153
17	1	120	0	153
18	1	110	-250	153
19	2	90	0	153
20	4	45	0	153
21	4	45	0	153
22	3	55	0	153
23	1	90	-350	153
24	1	110	0	153
25	4	55	0	153
26	4	60	0	153
27	1	130	-350	153
28	2	100	0	153
29	2	90	0	153
30	4	40	0	153
31	1	90	0	153
32	2	120	0	153
33	3	55	-50	153
34	4	55	0	153
35	4	50	0	153
36	4	60	-250	153
37	1	100	-250	153
38	1	120	-200	153
39	2	110	-1250	153
40	1	110	0	153
41	1	90	-300	153
42	4	55	0	153
43	4	40	0	153
44	3	45	0	153
45	4	60	0	153
46	2	80	0	153
47	4	40	0	153
48	2	110	0	153
49	4	45	0	153
50	1	130	-150	153
51	4	55	0	153
52	4	65	0	153
53	3	50	-50	153
54	4	70	0	153
55	2	100	0	153
56	1	120	-250	153
57	4	50	0	153
58	4	70	-275	153
59	4	60	0	153
60	4	55	0	153
61	4	65	0	153
62	2	90	0	153
63	3	45	0	153
64	4	80	0	153
65	4	40	0	153
66	4	80	0	153
67	4	40	0	153
68	4	65	0	153
69	4	55	-300	153
70	4	60	0	153
71	4	65	0	153
72	4	75	0	153
73	1	100	0	153
74	1	120	-250	153
75	1	140	-300	153
76	2	130	-1500	153
77	4	60	0	153
78	4	65	0	153
79	1	110	0	153
80	1	110	-350	153
81	2	120	0	153
82	2	130	0	153
83	3	60	-50	153
84	4	75	-325	153
85	4	85	0	153
86	4	45	0	153
87	1	100	0	153
88	1	120	-200	153
89	1	130	-250	153
90	4	55	0	153
91	2	110	0	153
92	3	40	-50	153
93	4	70	0	153
94	4	55	0	153
95	4	70	0	153
96	1	110	-150	153
97	1	140	-250	153
98	1	120	0	153
99	2	90	0	153
100	3	55	0	153
1	3	50	0	171
2	1	100	0	171
3	2	100	0	171
4	4	50	0	171
5	1	120	0	171
6	2	80	0	171
7	3	60	0	171
8	1	80	-150	171
9	4	40	0	171
10	2	110	0	171
11	2	120	0	171
12	3	40	-50	171
13	2	90	0	171
14	2	100	0	171
15	2	90	0	171
16	2	120	0	171
17	2	110	-1250	171
18	4	45	0	171
19	2	80	0	171
20	2	110	0	171
21	1	90	0	171
22	3	55	0	171
23	4	45	0	171
24	2	100	0	171
25	1	110	-300	171
26	2	90	0	171
27	3	55	-50	171
28	4	55	0	171
29	4	60	0	171
30	2	130	-1500	171
31	2	120	0	171
32	4	40	0	171
33	1	100	0	171
34	2	130	0	171
35	3	45	0	171
36	4	55	0	171
37	2	110	0	171
38	1	80	-200	171
39	2	90	0	171
40	3	50	-50	171
41	2	100	0	171
42	1	120	0	171
43	2	120	0	171
44	1	110	-250	171
45	2	120	-1750	171
46	3	45	0	171
47	4	50	0	171
48	3	60	-50	171
49	4	60	-250	171
50	2	110	0	171
51	3	40	-50	171
52	1	90	-350	171
53	2	140	0	171
54	3	55	0	171
55	4	55	0	171
56	3	55	-25	171
57	2	130	0	171
58	4	40	0	171
59	1	110	0	171
60	2	100	0	171
61	4	60	0	171
62	2	110	0	171
63	4	40	0	171
64	1	130	-350	171
65	2	120	0	171
66	4	45	0	171
67	1	90	0	171
68	2	120	0	171
69	4	55	0	171
70	2	140	0	171
71	1	100	-250	171
72	2	110	0	171
73	4	65	0	171
74	3	65	-75	171
75	4	70	0	171
76	1	120	-200	171
77	2	130	0	171
78	4	50	0	171
79	2	140	-2000	171
80	3	45	0	171
81	4	70	-275	171
82	2	120	0	171
83	4	60	0	171
84	2	110	0	171
85	4	55	0	171
86	1	110	0	171
87	4	65	0	171
88	2	130	0	171
89	3	70	-25	171
90	4	80	0	171
91	1	90	-300	171
92	2	150	0	171
93	3	40	0	171
94	2	110	0	171
95	4	40	0	171
96	1	130	-150	171
97	4	80	0	171
98	2	150	0	171
99	4	40	0	171
100	2	120	0	171
1	1	100	0	181
2	1	120	0	181
3	1	80	-150	181
4	1	90	0	181
5	1	110	-300	181
6	1	100	0	181
7	1	80	-200	181
8	2	100	0	181
9	1	120	0	181
10	1	110	-250	181
11	4	50	0	181
12	1	90	-350	181
13	1	110	0	181
14	1	130	-350	181
15	2	80	0	181
16	2	110	0	181
17	2	120	0	181
18	2	90	0	181
19	2	100	0	181
20	2	90	0	181
21	2	120	0	181
22	2	110	-1250	181
23	2	80	0	181
24	2	110	0	181
25	2	100	0	181
26	2	90	0	181
27	2	130	-1500	181
28	3	50	0	181
29	3	60	0	181
30	3	40	-50	181
31	3	55	0	181
32	3	55	-50	181
33	4	40	0	181
34	4	45	0	181
35	2	120	0	181
36	1	90	0	181
37	4	45	0	181
38	2	130	0	181
39	3	45	0	181
40	1	100	-250	181
41	4	55	0	181
42	4	60	0	181
43	3	50	-50	181
44	2	110	0	181
45	1	120	-200	181
46	3	45	0	181
47	2	90	0	181
48	4	40	0	181
49	4	55	0	181
50	4	50	0	181
51	4	60	-250	181
52	3	60	-50	181
53	2	100	0	181
54	2	120	0	181
55	1	110	0	181
56	4	55	0	181
57	2	120	-1750	181
58	3	40	-50	181
59	2	110	0	181
60	2	140	0	181
61	1	90	-300	181
62	3	55	0	181
63	3	55	-25	181
64	4	40	0	181
65	4	60	0	181
66	4	40	0	181
67	4	45	0	181
68	4	55	0	181
69	4	65	0	181
70	4	70	0	181
71	2	130	0	181
72	4	50	0	181
73	4	70	-275	181
74	3	65	-75	181
75	4	60	0	181
76	4	55	0	181
77	4	65	0	181
78	4	80	0	181
79	4	40	0	181
80	4	80	0	181
81	4	40	0	181
82	4	65	0	181
83	4	55	-300	181
84	4	60	0	181
85	4	65	0	181
86	4	75	0	181
87	4	60	0	181
88	2	100	0	181
89	2	110	0	181
90	4	65	0	181
91	4	75	-325	181
92	2	120	0	181
93	2	120	0	181
94	2	140	0	181
95	4	85	0	181
96	4	45	0	181
97	4	55	0	181
98	4	70	0	181
99	4	55	0	181
100	2	110	0	181
1	4	50	0	185
2	4	40	0	185
3	3	50	0	185
4	4	45	0	185
5	1	100	0	185
6	2	100	0	185
7	1	120	0	185
8	1	80	-150	185
9	4	45	0	185
10	4	55	0	185
11	4	60	0	185
12	4	40	0	185
13	4	55	0	185
14	3	60	0	185
15	2	80	0	185
16	4	50	0	185
17	3	40	-50	185
18	4	60	-250	185
19	1	90	0	185
20	1	110	-300	185
21	4	55	0	185
22	4	40	0	185
23	3	55	0	185
24	2	110	0	185
25	4	60	0	185
26	1	100	0	185
27	4	40	0	185
28	4	45	0	185
29	3	55	-50	185
30	4	55	0	185
31	1	80	-200	185
32	4	65	0	185
33	4	70	0	185
34	3	45	0	185
35	4	50	0	185
36	4	70	-275	185
37	3	50	-50	185
38	1	120	0	185
39	1	110	-250	185
40	2	120	0	185
41	2	90	0	185
42	2	100	0	185
43	3	45	0	185
44	1	90	-350	185
45	2	90	0	185
46	4	60	0	185
47	3	60	-50	185
48	2	120	0	185
49	1	110	0	185
50	4	55	0	185
51	3	40	-50	185
52	2	110	-1250	185
53	4	65	0	185
54	3	55	0	185
55	4	80	0	185
56	3	55	-25	185
57	1	130	-350	185
58	2	80	0	185
59	3	65	-75	185
60	4	40	0	185
61	4	80	0	185
62	1	90	0	185
63	4	40	0	185
64	3	45	0	185
65	2	110	0	185
66	4	65	0	185
67	3	70	-25	185
68	3	40	0	185
69	4	55	-300	185
70	3	50	-25	185
71	1	100	-250	185
72	2	100	0	185
73	4	60	0	185
74	4	65	0	185
75	4	75	0	185
76	3	60	-75	185
77	4	60	0	185
78	4	65	0	185
79	4	75	-325	185
80	1	120	-200	185
81	1	110	0	185
82	1	90	-300	185
83	2	90	0	185
84	4	85	0	185
85	3	70	0	185
86	4	45	0	185
87	1	130	-150	185
88	1	120	-250	185
89	4	55	0	185
90	3	40	-50	185
91	3	60	0	185
92	4	70	0	185
93	3	65	-25	185
94	3	55	0	185
95	1	100	0	185
96	4	55	0	185
97	2	130	-1500	185
98	4	70	0	185
99	4	80	0	185
100	3	80	-50	185
1	1	100	0	206
2	3	50	0	206
3	2	100	0	206
4	4	50	0	206
5	2	80	0	206
6	1	120	0	206
7	2	110	0	206
8	1	80	-150	206
9	3	60	0	206
10	2	120	0	206
11	4	40	0	206
12	1	90	0	206
13	2	90	0	206
14	3	40	-50	206
15	1	110	-300	206
16	2	100	0	206
17	4	45	0	206
18	2	90	0	206
19	3	55	0	206
20	1	100	0	206
21	3	55	-50	206
22	2	120	0	206
23	2	110	-1250	206
24	1	80	-200	206
25	4	45	0	206
26	3	45	0	206
27	2	80	0	206
28	1	120	0	206
29	2	110	0	206
30	3	50	-50	206
31	1	110	-250	206
32	2	100	0	206
33	4	55	0	206
34	3	45	0	206
35	2	90	0	206
36	1	90	-350	206
37	3	60	-50	206
38	2	130	-1500	206
39	3	40	-50	206
40	4	60	0	206
41	4	40	0	206
42	2	120	0	206
43	2	130	0	206
44	1	110	0	206
45	1	130	-350	206
46	2	110	0	206
47	4	55	0	206
48	3	55	0	206
49	1	90	0	206
50	2	90	0	206
51	1	100	-250	206
52	3	55	-25	206
53	2	100	0	206
54	2	120	0	206
55	4	50	0	206
56	2	120	-1750	206
57	4	60	-250	206
58	3	65	-75	206
59	2	110	0	206
60	2	140	0	206
61	1	120	-200	206
62	3	45	0	206
63	4	55	0	206
64	2	130	0	206
65	3	70	-25	206
66	1	110	0	206
67	1	90	-300	206
68	2	100	0	206
69	3	40	0	206
70	4	40	0	206
71	3	50	-25	206
72	1	130	-150	206
73	2	110	0	206
74	3	60	-75	206
75	2	120	0	206
76	3	70	0	206
77	4	60	0	206
78	2	120	0	206
79	3	40	-50	206
80	2	140	0	206
81	2	110	0	206
82	3	60	0	206
83	4	40	0	206
84	1	120	-250	206
85	2	130	0	206
86	3	65	-25	206
87	3	55	0	206
88	2	140	-2000	206
89	4	45	0	206
90	3	80	-50	206
91	1	100	0	206
92	2	120	0	206
93	4	55	0	206
94	2	110	0	206
95	1	120	-250	206
96	3	40	-25	206
97	2	130	0	206
98	3	60	-50	206
99	1	140	-300	206
100	4	65	0	206
1	3	50	0	207
2	4	50	0	207
3	2	100	0	207
4	1	100	0	207
5	2	80	0	207
6	1	120	0	207
7	3	60	0	207
8	1	80	-150	207
9	4	40	0	207
10	3	40	-50	207
11	4	45	0	207
12	4	45	0	207
13	4	55	0	207
14	4	60	0	207
15	4	40	0	207
16	4	55	0	207
17	4	50	0	207
18	4	60	-250	207
19	3	55	0	207
20	4	55	0	207
21	3	55	-50	207
22	4	40	0	207
23	1	90	0	207
24	2	110	0	207
25	2	120	0	207
26	2	90	0	207
27	4	60	0	207
28	3	45	0	207
29	1	110	-300	207
30	2	100	0	207
31	3	50	-50	207
32	4	40	0	207
33	4	45	0	207
34	4	55	0	207
35	4	65	0	207
36	4	70	0	207
37	4	50	0	207
38	4	70	-275	207
39	2	90	0	207
40	1	100	0	207
41	3	45	0	207
42	4	60	0	207
43	4	55	0	207
44	4	65	0	207
45	3	60	-50	207
46	2	120	0	207
47	1	80	-200	207
48	4	80	0	207
49	3	40	-50	207
50	4	40	0	207
51	4	80	0	207
52	2	110	-1250	207
53	4	40	0	207
54	4	65	0	207
55	4	55	-300	207
56	1	120	0	207
57	2	80	0	207
58	3	55	0	207
59	4	60	0	207
60	3	55	-25	207
61	3	65	-75	207
62	4	65	0	207
63	2	110	0	207
64	1	110	-250	207
65	3	45	0	207
66	2	100	0	207
67	4	75	0	207
68	4	60	0	207
69	4	65	0	207
70	3	70	-25	207
71	4	75	-325	207
72	2	90	0	207
73	1	90	-350	207
74	4	85	0	207
75	3	40	0	207
76	3	50	-25	207
77	4	45	0	207
78	2	130	-1500	207
79	1	110	0	207
80	4	55	0	207
81	3	60	-75	207
82	4	70	0	207
83	4	55	0	207
84	3	70	0	207
85	4	70	0	207
86	2	120	0	207
87	1	130	-350	207
88	4	80	0	207
89	3	40	-50	207
90	2	130	0	207
91	1	90	0	207
92	2	110	0	207
93	1	100	-250	207
94	4	65	0	207
95	4	70	0	207
96	4	80	-350	207
97	2	90	0	207
98	1	120	-200	207
99	2	100	0	207
100	1	110	0	207
1	2	100	0	208
2	2	80	0	208
3	2	110	0	208
4	1	100	0	208
5	1	120	0	208
6	1	80	-150	208
7	1	90	0	208
8	1	110	-300	208
9	2	120	0	208
10	4	50	0	208
11	3	50	0	208
12	3	60	0	208
13	3	40	-50	208
14	1	100	0	208
15	1	80	-200	208
16	2	90	0	208
17	2	100	0	208
18	2	90	0	208
19	2	120	0	208
20	2	110	-1250	208
21	2	80	0	208
22	1	120	0	208
23	3	55	0	208
24	3	55	-50	208
25	3	45	0	208
26	3	50	-50	208
27	1	110	-250	208
28	1	90	-350	208
29	2	110	0	208
30	2	100	0	208
31	2	90	0	208
32	3	45	0	208
33	3	60	-50	208
34	3	40	-50	208
35	3	55	0	208
36	3	55	-25	208
37	3	65	-75	208
38	3	45	0	208
39	3	70	-25	208
40	3	40	0	208
41	4	40	0	208
42	4	45	0	208
43	4	45	0	208
44	4	55	0	208
45	4	60	0	208
46	4	40	0	208
47	4	55	0	208
48	4	50	0	208
49	4	60	-250	208
50	4	55	0	208
51	4	40	0	208
52	4	60	0	208
53	4	40	0	208
54	4	45	0	208
55	3	50	-25	208
56	4	55	0	208
57	4	65	0	208
58	4	70	0	208
59	4	50	0	208
60	4	70	-275	208
61	4	60	0	208
62	3	60	-75	208
63	3	70	0	208
64	3	40	-50	208
65	4	55	0	208
66	4	65	0	208
67	4	80	0	208
68	4	40	0	208
69	1	110	0	208
70	2	130	-1500	208
71	3	60	0	208
72	3	65	-25	208
73	3	55	0	208
74	3	80	-50	208
75	2	120	0	208
76	2	130	0	208
77	3	40	-25	208
78	3	60	-50	208
79	3	55	0	208
80	4	80	0	208
81	3	65	-25	208
82	3	40	-75	208
83	3	80	-50	208
84	3	65	-25	208
85	4	40	0	208
86	4	65	0	208
87	2	110	0	208
88	1	130	-350	208
89	3	75	0	208
90	3	55	-25	208
91	3	60	-25	208
92	4	55	-300	208
93	3	70	-25	208
94	3	65	0	208
95	3	55	-75	208
96	3	75	-25	208
97	3	45	-50	208
98	3	85	-75	208
99	3	70	-25	208
100	4	60	0	208
1	1	100	0	209
2	1	120	0	209
3	2	100	0	209
4	1	80	-150	209
5	3	50	0	209
6	3	60	0	209
7	3	40	-50	209
8	1	90	0	209
9	4	50	0	209
10	3	55	0	209
11	2	80	0	209
12	3	55	-50	209
13	3	45	0	209
14	4	40	0	209
15	1	110	-300	209
16	2	110	0	209
17	1	100	0	209
18	1	80	-200	209
19	3	50	-50	209
20	3	45	0	209
21	4	45	0	209
22	2	120	0	209
23	3	60	-50	209
24	2	90	0	209
25	1	120	0	209
26	1	110	-250	209
27	1	90	-350	209
28	3	40	-50	209
29	3	55	0	209
30	2	100	0	209
31	2	90	0	209
32	2	120	0	209
33	2	110	-1250	209
34	4	45	0	209
35	2	80	0	209
36	2	110	0	209
37	3	55	-25	209
38	3	65	-75	209
39	4	55	0	209
40	1	110	0	209
41	1	130	-350	209
42	2	100	0	209
43	2	90	0	209
44	2	130	-1500	209
45	3	45	0	209
46	3	70	-25	209
47	4	60	0	209
48	2	120	0	209
49	1	90	0	209
50	2	130	0	209
51	2	110	0	209
52	2	90	0	209
53	3	40	0	209
54	3	50	-25	209
55	1	100	-250	209
56	1	120	-200	209
57	1	110	0	209
58	1	90	-300	209
59	2	100	0	209
60	2	120	0	209
61	3	60	-75	209
62	2	120	-1750	209
63	2	110	0	209
64	2	140	0	209
65	4	40	0	209
66	3	70	0	209
67	2	130	0	209
68	1	130	-150	209
69	2	100	0	209
70	2	110	0	209
71	2	120	0	209
72	2	120	0	209
73	2	140	0	209
74	2	110	0	209
75	2	130	0	209
76	2	140	-2000	209
77	3	40	-50	209
78	4	55	0	209
79	3	60	0	209
80	1	120	-250	209
81	2	120	0	209
82	2	110	0	209
83	4	50	0	209
84	3	65	-25	209
85	2	130	0	209
86	2	150	0	209
87	1	100	0	209
88	1	120	-250	209
89	1	140	-300	209
90	4	60	-250	209
91	1	110	0	209
92	2	110	0	209
93	1	110	-350	209
94	2	150	0	209
95	3	55	0	209
96	4	55	0	209
97	3	80	-50	209
98	4	40	0	209
99	3	40	-25	209
100	4	60	0	209
1	3	50	0	212
2	3	60	0	212
3	1	100	0	212
4	4	50	0	212
5	2	100	0	212
6	2	80	0	212
7	1	120	0	212
8	3	40	-50	212
9	2	110	0	212
10	4	40	0	212
11	1	80	-150	212
12	2	120	0	212
13	2	90	0	212
14	2	100	0	212
15	2	90	0	212
16	2	120	0	212
17	2	110	-1250	212
18	2	80	0	212
19	3	55	0	212
20	2	110	0	212
21	3	55	-50	212
22	1	90	0	212
23	2	100	0	212
24	2	90	0	212
25	2	130	-1500	212
26	2	120	0	212
27	4	45	0	212
28	4	45	0	212
29	4	55	0	212
30	4	60	0	212
31	3	45	0	212
32	1	110	-300	212
33	2	130	0	212
34	3	50	-50	212
35	4	40	0	212
36	4	55	0	212
37	4	50	0	212
38	4	60	-250	212
39	2	110	0	212
40	2	90	0	212
41	3	45	0	212
42	1	100	0	212
43	4	55	0	212
44	2	100	0	212
45	3	60	-50	212
46	1	80	-200	212
47	2	120	0	212
48	4	40	0	212
49	4	60	0	212
50	4	40	0	212
51	1	120	0	212
52	4	45	0	212
53	3	40	-50	212
54	1	110	-250	212
55	1	90	-350	212
56	4	55	0	212
57	4	65	0	212
58	4	70	0	212
59	4	50	0	212
60	3	55	0	212
61	2	120	-1750	212
62	2	110	0	212
63	2	140	0	212
64	2	130	0	212
65	4	70	-275	212
66	1	110	0	212
67	2	100	0	212
68	1	130	-350	212
69	3	55	-25	212
70	3	65	-75	212
71	4	60	0	212
72	4	55	0	212
73	4	65	0	212
74	4	80	0	212
75	4	40	0	212
76	4	80	0	212
77	3	45	0	212
78	4	40	0	212
79	4	65	0	212
80	4	55	-300	212
81	2	110	0	212
82	1	90	0	212
83	3	70	-25	212
84	3	40	0	212
85	3	50	-25	212
86	3	60	-75	212
87	4	60	0	212
88	4	65	0	212
89	2	120	0	212
90	3	70	0	212
91	4	75	0	212
92	3	40	-50	212
93	1	100	-250	212
94	4	60	0	212
95	4	65	0	212
96	4	75	-325	212
97	3	60	0	212
98	4	85	0	212
99	3	65	-25	212
100	4	45	0	212
1	2	100	0	222
2	3	50	0	222
3	4	50	0	222
4	1	100	0	222
5	2	80	0	222
6	1	120	0	222
7	3	60	0	222
8	4	40	0	222
9	2	110	0	222
10	1	80	-150	222
11	3	40	-50	222
12	4	45	0	222
13	2	120	0	222
14	4	45	0	222
15	2	90	0	222
16	4	55	0	222
17	2	100	0	222
18	4	60	0	222
19	2	90	0	222
20	4	40	0	222
21	2	120	0	222
22	4	55	0	222
23	2	110	-1250	222
24	4	50	0	222
25	2	80	0	222
26	4	60	-250	222
27	2	110	0	222
28	2	100	0	222
29	2	90	0	222
30	2	130	-1500	222
31	4	55	0	222
32	4	40	0	222
33	4	60	0	222
34	3	55	0	222
35	1	90	0	222
36	2	120	0	222
37	2	130	0	222
38	2	110	0	222
39	4	40	0	222
40	4	45	0	222
41	2	90	0	222
42	4	55	0	222
43	1	110	-300	222
44	2	100	0	222
45	4	65	0	222
46	2	120	0	222
47	1	100	0	222
48	3	55	-50	222
49	4	70	0	222
50	2	120	-1750	222
51	1	80	-200	222
52	3	45	0	222
53	2	110	0	222
54	2	140	0	222
55	4	50	0	222
56	4	70	-275	222
57	1	120	0	222
58	3	50	-50	222
59	1	110	-250	222
60	2	130	0	222
61	2	100	0	222
62	4	60	0	222
63	4	55	0	222
64	2	110	0	222
65	4	65	0	222
66	3	45	0	222
67	1	90	-350	222
68	2	120	0	222
69	4	80	0	222
70	3	60	-50	222
71	3	40	-50	222
72	3	55	0	222
73	3	55	-25	222
74	3	65	-75	222
75	2	120	0	222
76	3	45	0	222
77	3	70	-25	222
78	3	40	0	222
79	3	50	-25	222
80	2	140	0	222
81	3	60	-75	222
82	3	70	0	222
83	3	40	-50	222
84	3	60	0	222
85	3	65	-25	222
86	3	55	0	222
87	3	80	-50	222
88	3	40	-25	222
89	3	60	-50	222
90	3	55	0	222
91	3	65	-25	222
92	3	40	-75	222
93	3	80	-50	222
94	3	65	-25	222
95	3	75	0	222
96	3	55	-25	222
97	3	60	-25	222
98	3	70	-25	222
99	3	65	0	222
100	3	55	-75	222
1	2	100	0	226
2	4	50	0	226
3	2	80	0	226
4	1	100	0	226
5	3	50	0	226
6	4	40	0	226
7	1	120	0	226
