"trial"	"deck"	"gain"	"loss"	"subjID"
56	4	70	-275	189
57	4	60	0	189
58	4	55	0	189
59	2	130	0	189
60	3	40	-50	189
61	1	110	-300	189
62	2	100	0	189
63	2	110	0	189
64	2	120	0	189
65	2	120	0	189
66	4	65	0	189
67	1	100	0	189
68	3	55	0	189
69	3	55	-25	189
70	2	140	0	189
71	2	110	0	189
72	4	80	0	189
73	4	40	0	189
74	4	80	0	189
75	4	40	0	189
76	4	65	0	189
77	1	80	-200	189
78	4	55	-300	189
79	4	60	0	189
80	4	65	0	189
81	4	75	0	189
82	4	60	0	189
83	4	65	0	189
84	4	75	-325	189
85	4	85	0	189
86	4	45	0	189
87	1	120	0	189
88	1	110	-250	189
89	1	90	-350	189
90	1	110	0	189
91	1	130	-350	189
92	2	130	0	189
93	1	90	0	189
94	1	100	-250	189
95	2	140	-2000	189
96	2	120	0	189
97	2	110	0	189
98	2	130	0	189
99	2	150	0	189
100	4	55	0	189
1	1	100	0	197
2	4	50	0	197
3	1	120	0	197
4	2	100	0	197
5	1	80	-150	197
6	4	40	0	197
7	1	90	0	197
8	2	80	0	197
9	4	45	0	197
10	1	110	-300	197
11	4	45	0	197
12	3	50	0	197
13	2	110	0	197
14	4	55	0	197
15	1	100	0	197
16	3	60	0	197
17	4	60	0	197
18	2	120	0	197
19	1	80	-200	197
20	4	40	0	197
21	3	40	-50	197
22	2	90	0	197
23	1	120	0	197
24	4	55	0	197
25	3	55	0	197
26	4	50	0	197
27	2	100	0	197
28	1	110	-250	197
29	4	60	-250	197
30	2	90	0	197
31	1	90	-350	197
32	3	55	-50	197
33	4	55	0	197
34	2	120	0	197
35	1	110	0	197
36	4	40	0	197
37	2	110	-1250	197
38	3	45	0	197
39	1	130	-350	197
40	4	60	0	197
41	2	80	0	197
42	1	90	0	197
43	4	40	0	197
44	2	110	0	197
45	3	50	-50	197
46	4	45	0	197
47	2	100	0	197
48	1	100	-250	197
49	4	55	0	197
50	1	120	-200	197
51	3	45	0	197
52	2	90	0	197
53	4	65	0	197
54	3	60	-50	197
55	1	110	0	197
56	1	90	-300	197
57	4	70	0	197
58	3	40	-50	197
59	2	130	-1500	197
60	4	50	0	197
61	1	130	-150	197
62	4	70	-275	197
63	3	55	0	197
64	1	120	-250	197
65	4	60	0	197
66	1	100	0	197
67	2	120	0	197
68	3	55	-25	197
69	1	120	-250	197
70	2	130	0	197
71	4	55	0	197
72	1	140	-300	197
73	3	65	-75	197
74	4	65	0	197
75	1	110	0	197
76	2	110	0	197
77	4	80	0	197
78	3	45	0	197
79	2	90	0	197
80	1	110	-350	197
81	2	100	0	197
82	2	120	0	197
83	2	120	-1750	197
84	4	40	0	197
85	3	70	-25	197
86	1	100	0	197
87	4	80	0	197
88	3	40	0	197
89	2	110	0	197
90	1	120	-200	197
91	4	40	0	197
92	2	140	0	197
93	1	130	-250	197
94	4	65	0	197
95	4	55	-300	197
96	3	50	-25	197
97	2	130	0	197
98	1	110	-150	197
99	4	60	0	197
100	3	60	-75	197
1	2	100	0	202
2	1	100	0	202
3	4	50	0	202
4	3	50	0	202
5	3	60	0	202
6	3	40	-50	202
7	1	120	0	202
8	1	80	-150	202
9	2	80	0	202
10	4	40	0	202
11	3	55	0	202
12	1	90	0	202
13	1	110	-300	202
14	2	110	0	202
15	2	120	0	202
16	4	45	0	202
17	2	90	0	202
18	2	100	0	202
19	4	45	0	202
20	2	90	0	202
21	2	120	0	202
22	4	55	0	202
23	2	110	-1250	202
24	4	60	0	202
25	3	55	-50	202
26	2	80	0	202
27	1	100	0	202
28	2	110	0	202
29	3	45	0	202
30	4	40	0	202
31	1	80	-200	202
32	2	100	0	202
33	2	90	0	202
34	2	130	-1500	202
35	2	120	0	202
36	3	50	-50	202
37	4	55	0	202
38	3	45	0	202
39	1	120	0	202
40	2	130	0	202
41	3	60	-50	202
42	1	110	-250	202
43	4	50	0	202
44	2	110	0	202
45	3	40	-50	202
46	2	90	0	202
47	1	90	-350	202
48	2	100	0	202
49	1	110	0	202
50	4	60	-250	202
51	3	55	0	202
52	2	120	0	202
53	1	130	-350	202
54	2	120	-1750	202
55	2	110	0	202
56	2	140	0	202
57	2	130	0	202
58	2	100	0	202
59	2	110	0	202
60	2	120	0	202
61	2	120	0	202
62	2	140	0	202
63	2	110	0	202
64	2	130	0	202
65	2	140	-2000	202
66	2	120	0	202
67	1	90	0	202
68	4	55	0	202
69	3	55	-25	202
70	2	110	0	202
71	1	100	-250	202
72	2	130	0	202
73	2	150	0	202
74	2	110	0	202
75	2	150	0	202
76	2	120	0	202
77	4	40	0	202
78	2	140	0	202
79	2	140	0	202
80	3	65	-75	202
81	2	150	0	202
82	2	130	0	202
83	2	120	0	202
84	2	140	0	202
85	2	160	-2250	202
86	2	120	0	202
87	1	120	-200	202
88	2	160	0	202
89	4	60	0	202
90	4	40	0	202
91	2	130	0	202
92	2	150	0	202
93	2	150	0	202
94	4	45	0	202
95	2	160	0	202
96	4	55	0	202
97	4	65	0	202
98	4	70	0	202
99	2	140	0	202
100	2	130	0	202
1	3	50	0	215
2	1	100	0	215
3	4	50	0	215
4	2	100	0	215
5	1	120	0	215
6	3	60	0	215
7	4	40	0	215
8	1	80	-150	215
9	4	45	0	215
10	2	80	0	215
11	3	40	-50	215
12	1	90	0	215
13	1	110	-300	215
14	4	45	0	215
15	3	55	0	215
16	1	100	0	215
17	3	55	-50	215
18	2	110	0	215
19	3	45	0	215
20	2	120	0	215
21	4	55	0	215
22	4	60	0	215
23	1	80	-200	215
24	2	90	0	215
25	3	50	-50	215
26	2	100	0	215
27	1	120	0	215
28	4	40	0	215
29	3	45	0	215
30	1	110	-250	215
31	4	55	0	215
32	3	60	-50	215
33	2	90	0	215
34	3	40	-50	215
35	1	90	-350	215
36	4	50	0	215
37	3	55	0	215
38	1	110	0	215
39	4	60	-250	215
40	3	55	-25	215
41	2	120	0	215
42	1	130	-350	215
43	4	55	0	215
44	3	65	-75	215
45	1	90	0	215
46	2	110	-1250	215
47	3	45	0	215
48	4	40	0	215
49	1	100	-250	215
50	3	70	-25	215
51	4	60	0	215
52	1	120	-200	215
53	2	80	0	215
54	4	40	0	215
55	1	110	0	215
56	4	45	0	215
57	3	40	0	215
58	2	110	0	215
59	1	90	-300	215
60	4	55	0	215
61	2	100	0	215
62	1	130	-150	215
63	4	65	0	215
64	3	50	-25	215
65	1	120	-250	215
66	3	60	-75	215
67	4	70	0	215
68	3	70	0	215
69	2	90	0	215
70	1	100	0	215
71	3	40	-50	215
72	4	50	0	215
73	1	120	-250	215
74	3	60	0	215
75	1	140	-300	215
76	4	70	-275	215
77	3	65	-25	215
78	2	130	-1500	215
79	1	110	0	215
80	1	110	-350	215
81	4	60	0	215
82	4	55	0	215
83	2	120	0	215
84	3	55	0	215
85	2	130	0	215
86	4	65	0	215
87	1	100	0	215
88	1	120	-200	215
89	4	80	0	215
90	3	80	-50	215
91	2	110	0	215
92	2	90	0	215
93	3	40	-25	215
94	4	40	0	215
95	1	130	-250	215
96	3	60	-50	215
97	2	100	0	215
98	2	120	0	215
99	2	120	-1750	215
100	4	80	0	215
1	1	100	0	223
2	3	50	0	223
3	3	60	0	223
4	2	100	0	223
5	2	80	0	223
6	3	40	-50	223
7	3	55	0	223
8	2	110	0	223
9	4	50	0	223
10	4	40	0	223
11	1	120	0	223
12	1	80	-150	223
13	2	120	0	223
14	2	90	0	223
15	3	55	-50	223
16	2	100	0	223
17	2	90	0	223
18	2	120	0	223
19	2	110	-1250	223
20	2	80	0	223
21	1	90	0	223
22	1	110	-300	223
23	4	45	0	223
24	3	45	0	223
25	3	50	-50	223
26	4	45	0	223
27	4	55	0	223
28	1	100	0	223
29	4	60	0	223
30	2	110	0	223
31	3	45	0	223
32	4	40	0	223
33	3	60	-50	223
34	1	80	-200	223
35	4	55	0	223
36	3	40	-50	223
37	2	100	0	223
38	4	50	0	223
39	4	60	-250	223
40	3	55	0	223
41	2	90	0	223
42	4	55	0	223
43	3	55	-25	223
44	1	120	0	223
45	2	130	-1500	223
46	3	65	-75	223
47	4	40	0	223
48	2	120	0	223
49	1	110	-250	223
50	3	45	0	223
51	4	60	0	223
52	3	70	-25	223
53	2	130	0	223
54	2	110	0	223
55	1	90	-350	223
56	4	40	0	223
57	4	45	0	223
58	3	40	0	223
59	2	90	0	223
60	3	50	-25	223
61	1	110	0	223
62	2	100	0	223
63	3	60	-75	223
64	4	55	0	223
65	4	65	0	223
66	3	70	0	223
67	4	70	0	223
68	1	130	-350	223
69	4	50	0	223
70	2	120	0	223
71	4	70	-275	223
72	3	40	-50	223
73	2	120	-1750	223
74	4	60	0	223
75	3	60	0	223
76	4	55	0	223
77	2	110	0	223
78	3	65	-25	223
79	3	55	0	223
80	1	90	0	223
81	2	140	0	223
82	3	80	-50	223
83	3	40	-25	223
84	4	65	0	223
85	3	60	-50	223
86	4	80	0	223
87	2	130	0	223
88	4	40	0	223
89	3	55	0	223
90	1	100	-250	223
91	3	65	-25	223
92	3	40	-75	223
93	4	80	0	223
94	2	100	0	223
95	4	40	0	223
96	3	80	-50	223
97	4	65	0	223
98	2	110	0	223
99	3	65	-25	223
100	4	55	-300	223
1	1	100	0	233
2	2	100	0	233
3	3	50	0	233
4	4	50	0	233
5	1	120	0	233
6	2	80	0	233
7	3	60	0	233
8	4	40	0	233
9	1	80	-150	233
10	2	110	0	233
11	2	120	0	233
12	3	40	-50	233
13	4	45	0	233
14	2	90	0	233
15	4	45	0	233
16	2	100	0	233
17	4	55	0	233
18	2	90	0	233
19	1	90	0	233
20	2	120	0	233
21	1	110	-300	233
22	2	110	-1250	233
23	4	60	0	233
24	1	100	0	233
25	2	80	0	233
26	4	40	0	233
27	3	55	0	233
28	2	110	0	233
29	4	55	0	233
30	3	55	-50	233
31	2	100	0	233
32	1	80	-200	233
33	2	90	0	233
34	3	45	0	233
35	4	50	0	233
36	2	130	-1500	233
37	3	50	-50	233
38	4	60	-250	233
39	3	45	0	233
40	3	60	-50	233
41	2	120	0	233
42	4	55	0	233
43	3	40	-50	233
44	4	40	0	233
45	4	60	0	233
46	4	40	0	233
47	2	130	0	233
48	2	110	0	233
49	2	90	0	233
50	4	45	0	233
51	3	55	0	233
52	4	55	0	233
53	4	65	0	233
54	3	55	-25	233
55	4	70	0	233
56	4	50	0	233
57	4	70	-275	233
58	3	65	-75	233
59	1	120	0	233
60	4	60	0	233
61	4	55	0	233
62	3	45	0	233
63	4	65	0	233
64	3	70	-25	233
65	4	80	0	233
66	4	40	0	233
67	4	80	0	233
68	4	40	0	233
69	1	110	-250	233
70	4	65	0	233
71	4	55	-300	233
72	3	40	0	233
73	4	60	0	233
74	4	65	0	233
75	4	75	0	233
76	4	60	0	233
77	4	65	0	233
78	4	75	-325	233
79	4	85	0	233
80	4	45	0	233
81	4	55	0	233
82	4	70	0	233
83	3	50	-25	233
84	3	60	-75	233
85	3	70	0	233
86	3	40	-50	233
87	3	60	0	233
88	4	55	0	233
89	4	70	0	233
90	4	80	0	233
91	4	65	0	233
92	4	70	0	233
93	4	80	-350	233
94	4	90	0	233
95	4	50	0	233
96	4	60	0	233
97	4	75	0	233
98	4	60	0	233
99	4	75	0	233
100	4	85	0	233
1	2	100	0	239
2	1	100	0	239
3	4	50	0	239
4	3	50	0	239
5	2	80	0	239
6	4	40	0	239
7	2	110	0	239
8	1	120	0	239
9	4	45	0	239
10	3	60	0	239
11	2	120	0	239
12	4	45	0	239
13	1	80	-150	239
14	3	40	-50	239
15	2	90	0	239
16	4	55	0	239
17	1	90	0	239
18	2	100	0	239
19	4	60	0	239
20	2	90	0	239
21	3	55	0	239
22	1	110	-300	239
23	4	40	0	239
24	3	55	-50	239
25	2	120	0	239
26	1	100	0	239
27	4	55	0	239
28	3	45	0	239
29	2	110	-1250	239
30	1	80	-200	239
31	4	50	0	239
32	4	60	-250	239
33	2	80	0	239
34	1	120	0	239
35	3	50	-50	239
36	4	55	0	239
37	2	110	0	239
38	3	45	0	239
39	1	110	-250	239
40	4	40	0	239
41	3	60	-50	239
42	2	100	0	239
43	1	90	-350	239
44	3	40	-50	239
45	3	55	0	239
46	1	110	0	239
47	4	60	0	239
48	2	90	0	239
49	3	55	-25	239
50	4	40	0	239
51	1	130	-350	239
52	2	130	-1500	239
53	4	45	0	239
54	2	120	0	239
55	3	65	-75	239
56	4	55	0	239
57	1	90	0	239
58	2	130	0	239
59	2	110	0	239
60	3	45	0	239
61	4	65	0	239
62	1	100	-250	239
63	2	90	0	239
64	4	70	0	239
65	3	70	-25	239
66	2	100	0	239
67	4	50	0	239
68	1	120	-200	239
69	2	120	0	239
70	3	40	0	239
71	4	70	-275	239
72	3	50	-25	239
73	2	120	-1750	239
74	4	60	0	239
75	1	110	0	239
76	3	60	-75	239
77	4	55	0	239
78	1	90	-300	239
79	2	110	0	239
80	3	70	0	239
81	4	65	0	239
82	3	40	-50	239
83	2	140	0	239
84	2	130	0	239
85	2	100	0	239
86	2	110	0	239
87	2	120	0	239
88	3	60	0	239
89	4	80	0	239
90	1	130	-150	239
91	3	65	-25	239
92	4	40	0	239
93	2	120	0	239
94	4	80	0	239
95	1	120	-250	239
96	3	55	0	239
97	3	80	-50	239
98	2	140	0	239
99	4	40	0	239
100	3	40	-25	239
1	1	100	0	253
2	2	100	0	253
3	3	50	0	253
4	4	50	0	253
5	2	80	0	253
6	1	120	0	253
7	1	80	-150	253
8	4	40	0	253
9	4	45	0	253
10	3	60	0	253
11	2	110	0	253
12	2	120	0	253
13	2	90	0	253
14	3	40	-50	253
15	2	100	0	253
16	2	90	0	253
17	2	120	0	253
18	2	110	-1250	253
19	2	80	0	253
20	2	110	0	253
21	2	100	0	253
22	1	90	0	253
23	1	110	-300	253
24	2	90	0	253
25	4	45	0	253
26	4	55	0	253
27	4	60	0	253
28	4	40	0	253
29	4	55	0	253
30	2	130	-1500	253
31	2	120	0	253
32	2	130	0	253
33	2	110	0	253
34	2	90	0	253
35	4	50	0	253
36	4	60	-250	253
37	4	55	0	253
38	4	40	0	253
39	2	100	0	253
40	2	120	0	253
41	2	120	-1750	253
42	2	110	0	253
43	2	140	0	253
44	2	130	0	253
45	2	100	0	253
46	4	60	0	253
47	4	40	0	253
48	3	55	0	253
49	1	100	0	253
50	2	110	0	253
51	3	55	-50	253
52	4	45	0	253
53	4	55	0	253
54	4	65	0	253
55	4	70	0	253
56	2	120	0	253
57	2	120	0	253
58	2	140	0	253
59	2	110	0	253
60	2	130	0	253
61	2	140	-2000	253
62	2	120	0	253
63	2	110	0	253
64	2	130	0	253
65	2	150	0	253
66	2	110	0	253
67	2	150	0	253
68	2	120	0	253
69	4	50	0	253
70	4	70	-275	253
71	4	60	0	253
72	4	55	0	253
73	4	65	0	253
74	4	80	0	253
75	4	40	0	253
76	4	80	0	253
77	4	40	0	253
78	3	45	0	253
79	1	80	-200	253
80	4	65	0	253
81	3	50	-50	253
82	2	140	0	253
83	2	140	0	253
84	2	150	0	253
85	2	130	0	253
86	2	120	0	253
87	2	140	0	253
88	2	160	-2250	253
89	2	120	0	253
90	2	160	0	253
91	2	130	0	253
92	2	150	0	253
93	2	150	0	253
94	2	160	0	253
95	2	140	0	253
96	4	55	-300	253
97	4	60	0	253
98	4	65	0	253
99	4	75	0	253
100	4	60	0	253
1	1	100	0	256
2	1	120	0	256
3	3	50	0	256
4	3	60	0	256
5	3	40	-50	256
6	2	100	0	256
7	4	50	0	256
8	4	40	0	256
9	2	80	0	256
10	4	45	0	256
11	2	110	0	256
12	2	120	0	256
13	4	45	0	256
14	2	90	0	256
15	1	80	-150	256
16	2	100	0	256
17	2	90	0	256
18	4	55	0	256
19	4	60	0	256
20	2	120	0	256
21	2	110	-1250	256
22	4	40	0	256
23	1	90	0	256
24	2	80	0	256
25	4	55	0	256
26	1	110	-300	256
27	2	110	0	256
28	4	50	0	256
29	4	60	-250	256
30	3	55	0	256
31	2	100	0	256
32	2	90	0	256
33	1	100	0	256
34	2	130	-1500	256
35	1	80	-200	256
36	3	55	-50	256
37	4	55	0	256
38	4	40	0	256
39	3	45	0	256
40	4	60	0	256
41	2	120	0	256
42	1	120	0	256
43	3	50	-50	256
44	4	40	0	256
45	4	45	0	256
46	4	55	0	256
47	2	130	0	256
48	4	65	0	256
49	4	70	0	256
50	3	45	0	256
51	1	110	-250	256
52	4	50	0	256
53	4	70	-275	256
54	3	60	-50	256
55	4	60	0	256
56	3	40	-50	256
57	4	55	0	256
58	2	110	0	256
59	2	90	0	256
60	3	55	0	256
61	4	65	0	256
62	4	80	0	256
63	4	40	0	256
64	3	55	-25	256
65	4	80	0	256
66	4	40	0	256
67	4	65	0	256
68	3	65	-75	256
69	4	55	-300	256
70	1	90	-350	256
71	2	100	0	256
72	4	60	0	256
73	4	65	0	256
74	3	45	0	256
75	3	70	-25	256
76	3	40	0	256
77	4	75	0	256
78	4	60	0	256
79	4	65	0	256
80	4	75	-325	256
81	3	50	-25	256
82	3	60	-75	256
83	4	85	0	256
84	3	70	0	256
85	4	45	0	256
86	3	40	-50	256
87	4	55	0	256
88	4	70	0	256
89	3	60	0	256
90	3	65	-25	256
91	3	55	0	256
92	3	80	-50	256
93	3	40	-25	256
94	3	60	-50	256
95	4	55	0	256
96	4	70	0	256
97	3	55	0	256
98	3	65	-25	256
99	4	80	0	256
100	4	65	0	256
1	1	100	0	257
2	2	100	0	257
3	3	50	0	257
4	4	50	0	257
5	2	80	0	257
6	3	60	0	257
7	1	120	0	257
8	4	40	0	257
9	2	110	0	257
10	3	40	-50	257
11	4	45	0	257
12	1	80	-150	257
13	2	120	0	257
14	3	55	0	257
15	1	90	0	257
16	4	45	0	257
17	2	90	0	257
18	3	55	-50	257
19	1	110	-300	257
20	4	55	0	257
21	1	100	0	257
22	3	45	0	257
23	2	100	0	257
24	1	80	-200	257
25	2	90	0	257
26	3	50	-50	257
27	4	60	0	257
28	3	45	0	257
29	1	120	0	257
30	4	40	0	257
31	1	110	-250	257
32	2	120	0	257
33	4	55	0	257
34	3	60	-50	257
35	1	90	-350	257
36	2	110	-1250	257
37	4	50	0	257
38	3	40	-50	257
39	1	110	0	257
40	4	60	-250	257
41	3	55	0	257
42	3	55	-25	257
43	4	55	0	257
44	4	40	0	257
45	1	130	-350	257
46	2	80	0	257
47	3	65	-75	257
48	1	90	0	257
49	4	60	0	257
50	4	40	0	257
51	1	100	-250	257
52	4	45	0	257
53	3	45	0	257
54	2	110	0	257
55	4	55	0	257
56	4	65	0	257
57	1	120	-200	257
58	4	70	0	257
59	3	70	-25	257
60	2	100	0	257
61	1	110	0	257
62	4	50	0	257
63	3	40	0	257
64	4	70	-275	257
65	1	90	-300	257
66	2	90	0	257
67	2	130	-1500	257
68	3	50	-25	257
69	4	60	0	257
70	1	130	-150	257
71	2	120	0	257
72	4	55	0	257
73	3	60	-75	257
74	1	120	-250	257
75	2	130	0	257
76	4	65	0	257
77	3	70	0	257
78	1	100	0	257
79	4	80	0	257
80	4	40	0	257
81	2	110	0	257
82	1	120	-250	257
83	2	90	0	257
84	1	140	-300	257
85	2	100	0	257
86	4	80	0	257
87	3	40	-50	257
88	1	110	0	257
89	4	40	0	257
90	4	65	0	257
91	1	110	-350	257
92	2	120	0	257
93	2	120	-1750	257
94	1	100	0	257
95	1	120	-200	257
96	4	55	-300	257
97	3	60	0	257
98	2	110	0	257
99	2	140	0	257
100	3	65	-25	257
1	3	50	0	258
2	2	100	0	258
3	4	50	0	258
4	1	100	0	258
5	2	80	0	258
6	3	60	0	258
7	1	120	0	258
8	4	40	0	258
9	3	40	-50	258
10	2	110	0	258
11	4	45	0	258
12	3	55	0	258
13	1	80	-150	258
14	2	120	0	258
15	4	45	0	258
16	2	90	0	258
17	3	55	-50	258
18	4	55	0	258
19	1	90	0	258
20	3	45	0	258
21	2	100	0	258
22	4	60	0	258
23	3	50	-50	258
24	2	90	0	258
25	1	110	-300	258
26	4	40	0	258
27	3	45	0	258
28	2	120	0	258
29	4	55	0	258
30	2	110	-1250	258
31	1	100	0	258
32	4	50	0	258
33	3	60	-50	258
34	3	40	-50	258
35	3	55	0	258
36	3	55	-25	258
37	2	80	0	258
38	2	110	0	258
39	2	100	0	258
40	2	90	0	258
41	2	130	-1500	258
42	4	60	-250	258
43	1	80	-200	258
44	3	65	-75	258
45	2	120	0	258
46	4	55	0	258
47	3	45	0	258
48	2	130	0	258
49	1	120	0	258
50	4	40	0	258
51	3	70	-25	258
52	2	110	0	258
53	2	90	0	258
54	2	100	0	258
55	2	120	0	258
56	2	120	-1750	258
57	4	60	0	258
58	4	40	0	258
59	4	45	0	258
60	3	40	0	258
61	3	50	-25	258
62	2	110	0	258
63	2	140	0	258
64	2	130	0	258
65	1	110	-250	258
66	1	90	-350	258
67	4	55	0	258
68	4	65	0	258
69	4	70	0	258
70	4	50	0	258
71	4	70	-275	258
72	3	60	-75	258
73	2	100	0	258
74	2	110	0	258
75	2	120	0	258
76	2	120	0	258
77	2	140	0	258
78	2	110	0	258
79	2	130	0	258
80	2	140	-2000	258
81	3	70	0	258
82	3	40	-50	258
83	3	60	0	258
84	2	120	0	258
85	4	60	0	258
86	4	55	0	258
87	3	65	-25	258
88	4	65	0	258
89	4	80	0	258
90	4	40	0	258
91	3	55	0	258
92	2	110	0	258
93	2	130	0	258
94	2	150	0	258
95	2	110	0	258
96	2	150	0	258
97	2	120	0	258
98	2	140	0	258
99	2	140	0	258
100	2	150	0	258
1	1	100	0	262
2	4	50	0	262
3	2	100	0	262
4	3	50	0	262
5	1	120	0	262
6	3	60	0	262
7	4	40	0	262
8	1	80	-150	262
9	3	40	-50	262
10	2	80	0	262
11	4	45	0	262
12	1	90	0	262
13	1	110	-300	262
14	2	110	0	262
15	3	55	0	262
16	2	120	0	262
17	3	55	-50	262
18	1	100	0	262
19	2	90	0	262
20	1	80	-200	262
21	2	100	0	262
22	3	45	0	262
23	4	45	0	262
24	2	90	0	262
25	4	55	0	262
26	2	120	0	262
27	2	110	-1250	262
28	4	60	0	262
29	4	40	0	262
30	3	50	-50	262
31	2	80	0	262
32	1	120	0	262
33	1	110	-250	262
34	4	55	0	262
35	2	110	0	262
36	4	50	0	262
37	2	100	0	262
38	2	90	0	262
39	4	60	-250	262
40	4	55	0	262
41	2	130	-1500	262
42	3	45	0	262
43	3	60	-50	262
44	4	40	0	262
45	1	90	-350	262
46	4	60	0	262
47	3	40	-50	262
48	4	40	0	262
49	3	55	0	262
50	4	45	0	262
51	3	55	-25	262
52	4	55	0	262
53	3	65	-75	262
54	1	110	0	262
55	2	120	0	262
56	3	45	0	262
57	1	130	-350	262
58	4	65	0	262
59	3	70	-25	262
60	4	70	0	262
61	3	40	0	262
62	4	50	0	262
63	3	50	-25	262
64	4	70	-275	262
65	3	60	-75	262
66	2	130	0	262
67	1	90	0	262
68	3	70	0	262
69	4	60	0	262
70	1	100	-250	262
71	4	55	0	262
72	3	40	-50	262
73	2	110	0	262
74	3	60	0	262
75	2	90	0	262
76	3	65	-25	262
77	4	65	0	262
78	4	80	0	262
79	4	40	0	262
80	3	55	0	262
81	1	120	-200	262
82	2	100	0	262
83	3	80	-50	262
84	4	80	0	262
85	4	40	0	262
86	4	65	0	262
87	3	40	-25	262
88	4	55	-300	262
89	3	60	-50	262
90	1	110	0	262
91	2	120	0	262
92	3	55	0	262
93	4	60	0	262
94	3	65	-25	262
95	4	65	0	262
96	3	40	-75	262
97	4	75	0	262
98	4	60	0	262
99	4	65	0	262
100	1	90	-300	262
1	3	50	0	266
2	3	60	0	266
3	2	100	0	266
4	1	100	0	266
5	4	50	0	266
6	2	80	0	266
7	2	110	0	266
8	1	120	0	266
9	3	40	-50	266
10	4	40	0	266
11	2	120	0	266
12	1	80	-150	266
13	1	90	0	266
14	1	110	-300	266
15	1	100	0	266
16	1	80	-200	266
17	3	55	0	266
18	2	90	0	266
19	3	55	-50	266
20	4	45	0	266
21	1	120	0	266
22	4	45	0	266
23	2	100	0	266
24	3	45	0	266
25	3	50	-50	266
26	1	110	-250	266
27	4	55	0	266
28	3	45	0	266
29	2	90	0	266
30	1	90	-350	266
31	2	120	0	266
32	4	60	0	266
33	3	60	-50	266
34	2	110	-1250	266
35	2	80	0	266
36	2	110	0	266
37	2	100	0	266
38	1	110	0	266
39	2	90	0	266
40	2	130	-1500	266
41	2	120	0	266
42	1	130	-350	266
43	3	40	-50	266
44	2	130	0	266
45	4	40	0	266
46	3	55	0	266
47	4	55	0	266
48	1	90	0	266
49	2	110	0	266
50	1	100	-250	266
51	1	120	-200	266
52	2	90	0	266
53	4	50	0	266
54	3	55	-25	266
55	1	110	0	266
56	2	100	0	266
57	3	65	-75	266
58	1	90	-300	266
59	1	130	-150	266
60	1	120	-250	266
61	3	45	0	266
62	4	60	-250	266
63	2	120	0	266
64	4	55	0	266
65	2	120	-1750	266
66	1	100	0	266
67	3	70	-25	266
68	4	40	0	266
69	1	120	-250	266
70	2	110	0	266
71	1	140	-300	266
72	3	40	0	266
73	1	110	0	266
74	4	60	0	266
75	2	140	0	266
76	3	50	-25	266
77	3	60	-75	266
78	3	70	0	266
79	3	40	-50	266
80	4	40	0	266
81	2	130	0	266
82	4	45	0	266
83	4	55	0	266
84	2	100	0	266
85	4	65	0	266
86	2	110	0	266
87	1	110	-350	266
88	2	120	0	266
89	4	70	0	266
90	2	120	0	266
91	4	50	0	266
92	2	140	0	266
93	4	70	-275	266
94	2	110	0	266
95	4	60	0	266
96	3	60	0	266
97	1	100	0	266
98	3	65	-25	266
99	1	120	-200	266
100	2	130	0	266
1	2	100	0	269
2	3	50	0	269
3	1	100	0	269
4	4	50	0	269
5	2	80	0	269
6	3	60	0	269
7	1	120	0	269
8	4	40	0	269
9	2	110	0	269
10	3	40	-50	269
11	1	80	-150	269
12	4	45	0	269
13	2	120	0	269
14	3	55	0	269
15	1	90	0	269
16	4	45	0	269
17	2	90	0	269
18	3	55	-50	269
19	1	110	-300	269
20	4	55	0	269
21	2	100	0	269
22	4	60	0	269
23	2	90	0	269
24	4	40	0	269
25	2	120	0	269
26	4	55	0	269
27	2	110	-1250	269
28	1	100	0	269
29	4	50	0	269
30	2	80	0	269
31	3	45	0	269
32	1	80	-200	269
33	4	60	-250	269
34	2	110	0	269
35	3	50	-50	269
36	2	100	0	269
37	1	120	0	269
38	4	55	0	269
39	3	45	0	269
40	2	90	0	269
41	1	110	-250	269
42	1	90	-350	269
43	2	130	-1500	269
44	3	60	-50	269
45	2	120	0	269
46	1	110	0	269
47	4	40	0	269
48	3	40	-50	269
49	1	130	-350	269
50	2	130	0	269
51	3	55	0	269
52	4	60	0	269
53	1	90	0	269
54	2	110	0	269
55	2	90	0	269
56	3	55	-25	269
57	1	100	-250	269
58	4	40	0	269
59	2	100	0	269
60	2	120	0	269
61	1	120	-200	269
62	3	65	-75	269
63	4	45	0	269
64	3	45	0	269
65	2	120	-1750	269
66	3	70	-25	269
67	4	55	0	269
68	3	40	0	269
69	1	110	0	269
70	3	50	-25	269
71	4	65	0	269
72	3	60	-75	269
73	4	70	0	269
74	1	90	-300	269
75	2	110	0	269
76	3	70	0	269
77	4	50	0	269
78	4	70	-275	269
79	3	40	-50	269
80	3	60	0	269
81	4	60	0	269
82	2	140	0	269
83	1	130	-150	269
84	2	130	0	269
85	4	55	0	269
86	3	65	-25	269
87	4	65	0	269
88	3	55	0	269
89	1	120	-250	269
90	2	100	0	269
91	4	80	0	269
92	3	80	-50	269
93	2	110	0	269
94	4	40	0	269
95	3	40	-25	269
96	3	60	-50	269
97	4	80	0	269
98	1	100	0	269
99	2	120	0	269
100	4	40	0	269
1	3	50	0	287
2	1	100	0	287
3	4	50	0	287
4	3	60	0	287
5	1	120	0	287
6	4	40	0	287
7	3	40	-50	287
8	2	100	0	287
9	1	80	-150	287
10	4	45	0	287
